ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
12	A	MANIPULATOR	181.0941	181.2813	mm
12	B	INSTRUCTOR	182.0021	187.2217	CLICK oh it's uh green and yellow and it looks like a camera facing down
12	B	INSTRUCTOR	187.4792	190.3113	it's a square with a okay LAUGHTER
12	A	MANIPULATOR	188.8181	192.7036	LAUGHTER it's like an icon on flack icon website
12	B	INSTRUCTOR	190.522	191.5284	LAUGHTER
12	B	INSTRUCTOR	192.2774	193.4712	yeah yeah yeah
13	A	INSTRUCTOR	193.0312	197.2444	LAUGHTER yeah it's the same uh blue bird
13	B	MANIPULATOR	193.9861	194.5712	BREATH
13	B	MANIPULATOR	198.5737	200.1419	mm the one to the left
13	A	INSTRUCTOR	200.1467	201.5745	yeah on the left sorry yeah
13	B	MANIPULATOR	201.7336	201.9676	mm
13	A	INSTRUCTOR	202.2767	203.0257	mm-hmm
13	B	MANIPULATOR	203.1613	203.3018	mm
13	A	INSTRUCTOR	203.7279	204.3599	okay
14	B	INSTRUCTOR	204.1912	204.7296	okay
14	B	INSTRUCTOR	205.2679	207.7958	now it's the the two purple triangles again
14	A	MANIPULATOR	208.807	209.2752	which one
14	B	INSTRUCTOR	209.1533	212.1259	it goes together uh it's uh down left
14	A	MANIPULATOR	209.8135	210.6327	the right or left
14	A	MANIPULATOR	212.9499	214.4948	the one that you selected before
14	B	INSTRUCTOR	214.7942	215.2155	CLICK yeah
14	B	INSTRUCTOR	215.4028	215.7071	yeah
14	A	MANIPULATOR	215.7353	216.9992	I hope so it's this one
14	B	INSTRUCTOR	218.6329	219.4053	yes LAUGHTER
14	A	MANIPULATOR	219.2462	220.0888	yes
14	B	INSTRUCTOR	220.1309	220.3649	BREATH
14	B	INSTRUCTOR	220.7862	221.1373	okay
15	A	INSTRUCTOR	221.8209	226.9469	oh it's mm eh th- do do you remember the green diamond the big huge one
15	B	MANIPULATOR	226.8016	227.5506	CLICK yeah yeah yeah
15	A	INSTRUCTOR	227.3916	228.8896	not that one there's a small one
15	B	MANIPULATOR	228.6975	228.8848	uh
15	A	INSTRUCTOR	229.1237	230.0833	yellowish green
15	B	MANIPULATOR	229.9381	231.202	small oh right yeah
15	A	INSTRUCTOR	230.6217	231.7686	on the right side
15	B	MANIPULATOR	233.7767	236.0705	I was very close LAUGHTER good you said and I didn't do it
16	A	MANIPULATOR	234.6943	236.3796	LAUGHTER
16	B	INSTRUCTOR	236.0939	238.4345	okay now it's the small purple uh V
16	A	MANIPULATOR	239.1649	239.6565	V
16	B	INSTRUCTOR	240.5411	241.4773	V for Vendetta
16	A	MANIPULATOR	241.7162	242.6525	yeah but where
16	A	MANIPULATOR	243.0036	243.5887	which side
16	B	INSTRUCTOR	243.303	244.7776	ah it's on the right hand side
16	A	MANIPULATOR	244.0802	246.3506	ah hah okay okay V for Vendetta
16	B	INSTRUCTOR	245.3862	245.55	uh
16	B	INSTRUCTOR	246.065	246.2756	eh
16	A	MANIPULATOR	247.1374	249.2764	and there is a big V Vendetta up
16	B	INSTRUCTOR	247.3055	247.8204	LAUGHTER
17	B	MANIPULATOR	248.8773	249.248	mm
17	B	MANIPULATOR	249.9742	251.3314	now th- gr- the green one
17	A	INSTRUCTOR	250.3765	250.5404	eh
17	A	INSTRUCTOR	251.4532	254.262	yeah no it's the same sh- no no no no
17	B	MANIPULATOR	253.6252	255.5445	no sorry sorry
17	A	INSTRUCTOR	254.7769	255.5025	yeah okay
17	B	MANIPULATOR	255.9424	256.2701	okay
17	A	INSTRUCTOR	256.0174	260.4412	it's eh the one that's looks like a K letter purple you remember
17	B	MANIPULATOR	259.9917	261.2556	BREATH yeah yeah
17	A	INSTRUCTOR	261.9392	263.1329	above on the blue one
17	B	MANIPULATOR	264.4623	266.7093	wait I I'm picking the K letter right
17	A	INSTRUCTOR	266.8779	272.3316	uh it's looks like K letter and it has another shape from the left side as well like cut
17	B	MANIPULATOR	267.2476	268.1136	blue blue pur-
17	B	MANIPULATOR	269.3074	269.6819	yeah
17	B	MANIPULATOR	273.5673	276.4931	yeah so it's it's on top of the big blue thing
17	A	INSTRUCTOR	273.8998	275.1637	there is a there is a b-
17	A	INSTRUCTOR	276.0731	277.8554	yeah and the triangle yeah yeah right
17	A	INSTRUCTOR	278.9321	279.4003	uh-huh
17	B	MANIPULATOR	279.7465	280.3551	was this the one
17	A	INSTRUCTOR	280.4535	281.343	yeah right
17	B	MANIPULATOR	280.5424	281.0807	yes okay
17	B	MANIPULATOR	281.385	281.7361	sorry
17	A	INSTRUCTOR	281.9515	282.3026	uh-huh
18	B	INSTRUCTOR	282.368	284.4044	now it's the purple chicken again
18	A	MANIPULATOR	284.9943	286.1178	purple chicken oh
18	A	MANIPULATOR	287.6158	288.0606	this one
18	B	INSTRUCTOR	288.4303	289.0622	yes yes
18	A	MANIPULATOR	289.1138	289.4883	LAUGHTER
19	A	INSTRUCTOR	291.0332	291.314	oh
19	A	INSTRUCTOR	291.7353	297.1656	it's a yellow small shape on the right side it's like
19	A	INSTRUCTOR	297.9848	298.7572	eh
19	B	MANIPULATOR	298.097	299.2439	with a small spike on top
19	A	INSTRUCTOR	299.5062	301.3085	yeah yeah I think so yeah yeah yeah yeah
19	B	MANIPULATOR	301.9825	302.2165	yeah
19	A	INSTRUCTOR	302.7129	303.7193	and eh
19	B	MANIPULATOR	303.3166	303.7847	okay
20	A	MANIPULATOR	304.5854	305.1471	which one
20	B	INSTRUCTOR	304.7912	308.466	now it's the it's a new one it's a red i- like a house
20	B	INSTRUCTOR	309.0277	309.847	on the right side
20	A	MANIPULATOR	310.039	310.4369	this one
20	B	INSTRUCTOR	310.9002	311.3684	bottom
20	B	INSTRUCTOR	311.6024	311.7897	yeah
20	B	INSTRUCTOR	312.1642	312.5621	nice
20	A	MANIPULATOR	312.6839	313.0116	uh-huh
21	A	INSTRUCTOR	314.5798	316.897	it's the same icon c- camera icon
21	B	MANIPULATOR	317.9455	320.3096	uh the green bl- yellow
21	A	INSTRUCTOR	318.6759	320.9931	the mm gr- green yeah yellow yeah
21	A	INSTRUCTOR	321.5783	321.8124	CLICK
21	B	MANIPULATOR	321.8076	322.1352	okay
21	A	INSTRUCTOR	325.1594	325.6744	mm-hmm
22	B	INSTRUCTOR	325.4589	327.4719	uh it's the now it's the blue
22	B	INSTRUCTOR	328.2911	332.3872	it's the blue I guess it's a bird eh facing facing to the left uh it's in the middle
22	A	MANIPULATOR	333.4453	333.9368	blue
22	B	INSTRUCTOR	335.0087	335.9917	mm light blue
22	A	MANIPULATOR	336.2072	339.7649	ah okay okay it's on uh it's below the pink one right
22	B	INSTRUCTOR	340.3687	341.9603	yeah on top of a big blue one
22	A	MANIPULATOR	342.0588	342.5737	okay
22	B	INSTRUCTOR	345.0265	345.4947	yeah nice
23	A	INSTRUCTOR	347.9337	353.5278	it's eh not V for Vendetta it's M for Vendetta on the right side
23	B	MANIPULATOR	354.1784	357.1744	LAUGHTER okay all right
23	A	INSTRUCTOR	355.0258	356.5706	LAUGHTER LAUGHTER
23	A	INSTRUCTOR	357.2728	357.6005	yeah
24	B	INSTRUCTOR	358.2979	360.4981	and now it's the big eh green V
24	A	MANIPULATOR	358.8644	359.1921	uh
24	A	MANIPULATOR	360.9944	361.9775	mm yeah okay
24	A	MANIPULATOR	362.5392	363.0073	this one
24	A	MANIPULATOR	363.85	364.1542	hmm
25	A	INSTRUCTOR	366.1906	372.323	it's eh BREATH CLICK you know there is a shape it's looks like a human head on the eh left side above that
25	B	MANIPULATOR	371.499	373.2779	yeah with the tiny n- yeah yeah
25	A	INSTRUCTOR	372.8614	374.6402	now above that there is a pinkish one
25	A	INSTRUCTOR	375.7169	377.2851	small with a star
25	A	INSTRUCTOR	377.5426	378.6895	it's looks like a star
25	B	MANIPULATOR	379.2699	379.7614	wait
25	A	INSTRUCTOR	380.1641	380.562	BREATH
25	B	MANIPULATOR	380.487	381.8446	on the right or left now
25	A	INSTRUCTOR	380.8663	381.6621	it's it's li-
25	A	INSTRUCTOR	381.8728	384.8688	on the left side it's looks like a arrow
25	B	MANIPULATOR	382.0318	382.4063	sorry
25	B	MANIPULATOR	383.3894	384.0447	left side
25	A	INSTRUCTOR	387.2796	390.8139	it's close to the M fo- M for Vendetta
25	B	MANIPULATOR	391.3007	393.4306	but is it like two triangles
25	A	INSTRUCTOR	393.0843	394.3717	yeah two triangle yeah
25	B	MANIPULATOR	394.0392	394.3903	yeah there
25	A	INSTRUCTOR	394.6526	395.0037	yeah
25	B	MANIPULATOR	394.718	395.3499	great great
25	B	MANIPULATOR	395.8883	397.6438	oh arrow sorry I didn't hear you
25	A	INSTRUCTOR	395.9633	396.3144	BREATH
25	A	INSTRUCTOR	396.8762	397.8358	arrow yeah yeah
26	B	INSTRUCTOR	397.714	399.3524	yeah yeah BREATH now it's the
26	A	MANIPULATOR	398.0933	398.7018	BREATH BREATH
26	B	INSTRUCTOR	400.2419	401.0377	eh
26	B	INSTRUCTOR	401.459	403.823	to the right side small green eh
26	A	MANIPULATOR	402.0958	402.3064	s-
26	B	INSTRUCTOR	404.4082	406.4445	a small green yellow diamond
26	A	MANIPULATOR	406.8238	407.7367	yeah this one
26	B	INSTRUCTOR	407.5914	408.8319	yeah nice nice
27	B	MANIPULATOR	410.4938	411.0789	you're good at this
27	A	INSTRUCTOR	410.7795	411.0369	uh
27	A	INSTRUCTOR	411.6221	417.1694	it's in the center of the window LAUGHTER it's it's the pink one in the center
27	B	MANIPULATOR	416.8369	418.1944	a lot of spikes
27	A	INSTRUCTOR	417.8481	419.6036	yeah lots of triangles yeah
28	B	INSTRUCTOR	421.2138	423.6949	BREATH now it's the big blue square triangle thing
28	A	MANIPULATOR	424.2381	424.7764	which one
28	A	MANIPULATOR	424.8934	425.2445	oh
28	B	INSTRUCTOR	425.5908	427.9314	on the r- a bi- a bit on the right
28	A	MANIPULATOR	425.619	426.8361	on the left side up
28	A	MANIPULATOR	428.3107	428.732	uh-huh
28	B	INSTRUCTOR	428.7272	429.7103	uh light blue
28	A	MANIPULATOR	430.2535	430.862	okay
28	B	INSTRUCTOR	430.4593	432.4254	cyan LAUGHTER BREATH
28	A	MANIPULATOR	432.1025	433.9516	is it with the b- eh b-
28	A	MANIPULATOR	434.4198	435.871	square and the triangle
28	B	INSTRUCTOR	436.0768	439.2366	yeah yellow on top and below and there's a light blue thing
28	A	MANIPULATOR	439.4989	439.9904	this one
28	B	INSTRUCTOR	439.9622	440.7815	right yes
28	A	MANIPULATOR	440.4352	441.4182	NOISE BREATH hmm
29	A	INSTRUCTOR	443.7589	448.7444	it is eh th- the purple one with the K letter close to this
29	A	INSTRUCTOR	449.6572	450.6871	pink one on the middle
29	B	MANIPULATOR	451.2675	451.759	this one
29	A	INSTRUCTOR	451.7404	452.0213	yeah
29	B	MANIPULATOR	452.6718	452.9293	s-
30	B	INSTRUCTOR	453.8187	457.985	now it's the on the bottom the purple uh bird or chicken
30	A	MANIPULATOR	458.4814	459.6049	ah okay that's him uh
31	A	INSTRUCTOR	462.6243	462.9286	oh
31	B	MANIPULATOR	463.0642	463.2514	NOISE
31	A	INSTRUCTOR	463.2562	467.0012	uh do you see it's a a blue mountain below the crown
31	B	MANIPULATOR	463.7664	464.7494	NOISE NOISE
31	B	MANIPULATOR	465.7793	466.4347	NOISE NOISE
31	B	MANIPULATOR	467.5348	468.6583	yeah it's the mountain
31	A	INSTRUCTOR	468.7333	469.9972	yeah the small mountain yeah
31	A	INSTRUCTOR	472.3379	472.5953	BREATH
32	A	MANIPULATOR	473.0635	473.672	what's the shape
32	B	INSTRUCTOR	473.4332	473.7843	right
32	A	MANIPULATOR	474.0699	474.6083	we play uh
32	B	INSTRUCTOR	474.1119	476.3121	now it's the small head shape on the left side
32	A	MANIPULATOR	476.4574	476.8787	ah oh
32	A	MANIPULATOR	478.8916	480.9605	I think we choose all of it or not yet
33	B	MANIPULATOR	481.369	482.6318	uh I missed one I don't know
33	A	INSTRUCTOR	481.7238	482.0281	no
33	A	INSTRUCTOR	482.3791	486.1475	no there is a ah eh there is a the house one
33	B	MANIPULATOR	482.7722	483.4276	fifteen minute
33	A	INSTRUCTOR	486.6625	487.6455	on the right side
33	B	MANIPULATOR	487.8046	488.4366	which color
33	A	INSTRUCTOR	488.9793	492.4906	mm the it's li- the small one the CLICK the red one
33	A	INSTRUCTOR	492.7693	493.9184	the red yeah he red one
33	B	MANIPULATOR	492.8369	493.0008	yeah
33	B	MANIPULATOR	495.4848	497.1525	I think we have the like one more minute
33	A	INSTRUCTOR	496.575	496.7623	down
34	B	INSTRUCTOR	497.17	499.5545	now it's the down camera symbol
34	A	MANIPULATOR	498.3188	498.6114	down
34	A	MANIPULATOR	499.9572	500.4019	okay
34	A	MANIPULATOR	500.8467	503.1639	I think we didn't choose the orange one right
34	B	INSTRUCTOR	503.5921	504.3762	no we haven't yet
35	A	INSTRUCTOR	504.6034	505.5162	uh the big house
35	A	INSTRUCTOR	505.879	506.3003	below
35	B	MANIPULATOR	506.3657	507.419	bl- blue blue
35	A	INSTRUCTOR	507.1781	508.2781	yeah blue one yeah
36	B	INSTRUCTOR	511.8662	516.4187	okay now it's the one the top a yellow orange speech bubble maybe
36	A	MANIPULATOR	517.1608	517.863	yellow
36	B	INSTRUCTOR	519.1455	521.7436	uh orange uh orange thing on the top
36	A	MANIPULATOR	522.4974	524.9083	it's eh eh b- close to the big V
36	B	INSTRUCTOR	525.3014	525.5588	yeah
36	A	MANIPULATOR	525.8679	526.3009	ah BREATH
36	A	MANIPULATOR	526.6872	527.1202	this one
36	B	INSTRUCTOR	527.5367	527.8527	nice
37	A	INSTRUCTOR	529.9055	532.7026	it's on the right side the camera facing down
37	A	INSTRUCTOR	533.9899	534.6453	mm-hmm
38	B	INSTRUCTOR	536.5832	538.0344	nice now it's the big blue house
38	A	MANIPULATOR	538.8584	539.5138	okay
38	B	INSTRUCTOR	540.0005	541.6857	we established names for everything
38	A	MANIPULATOR	541.2926	546.6293	LAUGHTER it's eh the blue bird on the right side
39	A	INSTRUCTOR	546.8165	547.2378	top
39	A	INSTRUCTOR	547.6123	548.1741	mm-hmm
39	B	MANIPULATOR	548.614	549.6439	is it red yes
39	A	INSTRUCTOR	549.5316	550.0466	yeah
40	B	INSTRUCTOR	551.0014	552.5931	okay now it's the M
40	A	MANIPULATOR	553.0426	553.698	ah okay
40	B	INSTRUCTOR	553.0612	555.355	uh purple M for Vendetta LAUGHTER
40	A	MANIPULATOR	555.0555	556.0386	LAUGHTER
40	A	MANIPULATOR	556.5067	556.928	BREATH
41	A	INSTRUCTOR	557.4898	564.2308	it's eh the the green yellow diamond close to the camera icon
41	A	INSTRUCTOR	564.7457	565.4011	CLICK yeah
41	B	MANIPULATOR	564.9047	565.326	okay
41	B	MANIPULATOR	566.1687	566.6836	nice
41	A	INSTRUCTOR	566.7586	567.2736	mm-hmm
42	B	INSTRUCTOR	567.6199	570.5222	now it's the small V eh purple left side
42	A	MANIPULATOR	570.6909	571.2058	okay
43	A	INSTRUCTOR	575.1381	582.8621	it's uh a purple with a one uh triangle on the right side above the bi- big house
43	B	MANIPULATOR	584.8937	586.064	uh purple
43	A	INSTRUCTOR	585.8113	586.888	yeah the purple one
43	B	MANIPULATOR	587.1407	587.5152	like th-
43	B	MANIPULATOR	588.1237	588.8259	is it this one
43	A	INSTRUCTOR	588.8541	589.1818	yeah
43	B	MANIPULATOR	589.4813	589.9026	yes
44	B	INSTRUCTOR	590.8388	596.9245	now it's the uh eh middle on top of the bird uh many many triangles together
44	A	MANIPULATOR	596.2037	597.5144	uh-huh this one
44	B	INSTRUCTOR	597.299	598.0948	yeah nice
45	A	INSTRUCTOR	600.0423	603.7873	uh the big green d- diamond shape the bigger one nice
45	B	MANIPULATOR	603.1973	603.8527	nice
46	B	INSTRUCTOR	606.2401	608.6744	uh now it's the claw bottom right
46	A	MANIPULATOR	609.4048	611.3241	bottom right
46	B	INSTRUCTOR	612.0917	614.6196	a purple claw I think it's a claw I don't know what it is
46	A	MANIPULATOR	614.7414	615.2564	this one
46	B	INSTRUCTOR	615.0877	616.3516	yeah yeah yes
47	A	INSTRUCTOR	618.8141	620.827	it's the blue bird on the left down
47	A	INSTRUCTOR	622.84	623.3549	mm-hmm
48	B	INSTRUCTOR	625.4333	627.2121	now it's the big eh M
48	A	MANIPULATOR	628.2234	629.4405	big M yeah
48	B	INSTRUCTOR	629.7868	629.9624	purp-
48	B	INSTRUCTOR	630.0677	630.6646	yeah yes
48	A	MANIPULATOR	631.5003	632.9515	CLICK I think we select all of them
49	A	INSTRUCTOR	633.2323	639.2712	it's th- this is eh th- the pink shape the weird shape LAUGHTER on the left side in the middle
49	B	MANIPULATOR	639.8047	641.0218	with all the triangles
49	A	INSTRUCTOR	639.8329	642.1735	with the lo- yeah yeah yeah the weird shape
49	A	INSTRUCTOR	642.3608	643.297	LAUGHTER
49	B	MANIPULATOR	643.5965	646.7798	uh wait w- it does eh all ev- all the triangles
49	A	INSTRUCTOR	646.3398	648.306	yeah from all the sides yeah
49	B	MANIPULATOR	647.8564	648.465	yeah yeah yeah gr-
49	A	INSTRUCTOR	649.5875	651.2142	I call it the weird shape LAUGHTER
50	B	INSTRUCTOR	651.0865	652.8186	yeah LAUGHTER okay weird shape
50	A	MANIPULATOR	651.3371	653.4378	LAUGHTER LAUGHTER yeah LAUGHTER
50	B	INSTRUCTOR	652.8595	655.2704	BREATH now it's a big uh green uh diamond
50	A	MANIPULATOR	656.03	656.545	this one
50	B	INSTRUCTOR	656.8912	657.6871	nice
50	A	MANIPULATOR	659.8686	660.4772	mm-hmm
51	B	MANIPULATOR	662.2279	663.0705	NOISE
51	A	INSTRUCTOR	662.5838	668.2949	it's eh the purple crown close to the big V up
51	B	MANIPULATOR	669.7179	672.6202	oh you think it's a crown not a claw but it's the same one right
51	A	INSTRUCTOR	672.6953	676.4871	uh I th- yeah it's beside I uh the claw next to the big V
51	A	INSTRUCTOR	676.757	677.0821	up
51	B	MANIPULATOR	677.91	681.1451	this one yes so it's a purple crown okay
51	A	INSTRUCTOR	678.0754	678.3462	yeah
51	A	INSTRUCTOR	678.6352	678.8338	yeah
51	A	INSTRUCTOR	680.712	681.615	yeah by the claw
52	B	INSTRUCTOR	682.03	684.7208	a blue bird on the right side
52	A	MANIPULATOR	684.5587	685.2269	that's right
52	B	INSTRUCTOR	685.2445	686.2197	yes nice
53	A	INSTRUCTOR	687.5926	692.5229	it's eh the arrow that's facing down on the left side that one
53	A	INSTRUCTOR	693.8051	694.5636	close to the M
53	B	MANIPULATOR	695.412	698.2112	oh right uh yeah below yeah to the left
53	A	INSTRUCTOR	695.9361	696.3876	yeah
53	A	INSTRUCTOR	698.4463	698.9339	mm-hmm
54	B	INSTRUCTOR	701.5341	702.2565	big M
54	A	MANIPULATOR	702.7806	704.5865	big em yes
54	B	INSTRUCTOR	702.9066	703.4845	purple M
55	A	INSTRUCTOR	708.3429	711.5213	BREATH the big house on the le- uh right side
55	B	MANIPULATOR	711.6473	712.0988	blue
55	A	INSTRUCTOR	713.9593	716.9933	yeah the blue so there's only blue yeah I think
55	B	MANIPULATOR	714.2118	714.5368	yes
56	B	INSTRUCTOR	716.4873	719.2865	yeah yeah you're right a small yellow diamond
56	A	MANIPULATOR	719.7745	721.5262	small yellow
56	A	MANIPULATOR	722.1041	722.4472	diamond
56	A	MANIPULATOR	723.9462	724.2171	this one
56	B	INSTRUCTOR	724.8126	725.2099	yes
56	A	MANIPULATOR	725.5896	725.9869	LAUGHTER
57	A	INSTRUCTOR	730.1767	732.9759	it's the the blue bird on the right side
57	B	MANIPULATOR	735.8288	736.0817	okay
58	B	INSTRUCTOR	737.0027	740.5243	um em purple right side purple diamond
58	B	INSTRUCTOR	740.741	742.6011	purple arrow float sorry sorry
58	A	MANIPULATOR	742.9807	744.0462	this o- yeah
58	B	INSTRUCTOR	743.0526	745.4003	purple diamond yeah yeah yeah nice
58	A	MANIPULATOR	746.5565	747.0983	okay
59	A	INSTRUCTOR	747.7665	749.6085	it's the orange the small shape
59	A	INSTRUCTOR	750.2226	750.5837	LAUGHTER
59	B	MANIPULATOR	751.1613	752.6421	LAUGHTER the small shape okay
59	A	INSTRUCTOR	752.0466	754.4846	because we only have this one is orange right eh
60	B	INSTRUCTOR	753.7257	755.7845	yeah yeah now it's the camera facing down
60	A	MANIPULATOR	755.839	756.6156	camera
60	B	INSTRUCTOR	756.85	757.8974	CLICK it's on the right yeah
61	A	INSTRUCTOR	760.3539	763.1892	is the green diamond shape the big one
61	B	MANIPULATOR	764.5613	764.9225	big one
61	A	INSTRUCTOR	764.6881	765.8439	um yeah the big one
62	B	INSTRUCTOR	767.1257	769.3651	uh it's the purple crown it's in the center
62	A	MANIPULATOR	770.2504	771.641	in the center yeah this one
62	B	INSTRUCTOR	771.8212	772.8506	above yes
63	A	INSTRUCTOR	775.1084	780.1469	it's the V shape the small on the left side below the yellow crown
63	A	INSTRUCTOR	780.3275	780.5804	yeah
63	B	MANIPULATOR	780.3813	781.5191	yeah yeah nice
63	A	INSTRUCTOR	781.068	781.3027	NOISE
63	B	MANIPULATOR	782.5485	782.8916	awesome
64	B	INSTRUCTOR	783.2347	784.535	okay it's the big weird one
64	A	MANIPULATOR	783.2351	783.5421	mm-hmm
64	B	INSTRUCTOR	784.9503	785.4921	in the bottom
