ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
15	A	INSTRUCTOR	443.3095	449.1849	so it's lighter than the bird green the b- color of the bird which you we had before it's lighter than that
15	B	MANIPULATOR	449.204	451.5008	it's a yellow and a green color
15	A	INSTRUCTOR	450.867	452.7278	yeah it's a combination of yellow and green combined
15	B	MANIPULATOR	451.8248	452.0631	okay
15	B	MANIPULATOR	452.4538	452.5611	CLICK
15	A	INSTRUCTOR	452.7469	452.8827	yeah
16	B	INSTRUCTOR	457.5645	460.5118	uh it's uh yellow in color
16	B	INSTRUCTOR	460.7905	464.6599	and shape is uh not exactly bird shape
16	A	MANIPULATOR	460.8715	461.1741	okay
16	B	INSTRUCTOR	464.8505	465.6725	uh maybe
16	A	MANIPULATOR	465.7535	466.6731	it's smaller in size
16	B	INSTRUCTOR	467.1782	467.3307	yep
16	A	MANIPULATOR	467.7072	467.9621	okay
17	A	INSTRUCTOR	474.1783	475.5983	it's again yellow in color
17	B	MANIPULATOR	476.5466	476.8087	mm-hmm
17	A	INSTRUCTOR	476.7777	483.0487	it's a bigger size a little bit more than the b- uh bird and then it has two four five six seven sides
17	A	INSTRUCTOR	485.4194	485.7124	COUGH
18	B	INSTRUCTOR	487.5637	490.1131	uh it's uh green in color
18	A	MANIPULATOR	490.2346	490.5324	okay
18	B	INSTRUCTOR	490.4562	491.0256	parrot green
18	A	MANIPULATOR	491.1805	491.4997	okay
18	B	INSTRUCTOR	491.3067	492.6934	and shape is bird shape
18	A	MANIPULATOR	494.3112	494.7686	this one
18	B	INSTRUCTOR	495.1332	495.2618	yep
19	A	INSTRUCTOR	500.0223	500.8633	it's green in color
19	A	INSTRUCTOR	500.8657	501.6901	it's parrot green
19	A	INSTRUCTOR	501.8688	504.4968	it looks like a uh king's hat
19	A	INSTRUCTOR	505.0519	506.0669	it's so many triangles
19	B	MANIPULATOR	505.3021	508.7544	mm-hmm it's uh more uh like three four five triangles
19	A	INSTRUCTOR	507.3463	507.5322	yeah
19	A	INSTRUCTOR	508.0182	508.2517	yeah
19	A	INSTRUCTOR	508.621	509.2095	yeah exactly
20	B	INSTRUCTOR	515.4614	515.7116	BREATH
20	B	INSTRUCTOR	515.7307	516.2477	uh okay
20	B	INSTRUCTOR	516.3335	516.7981	BREATH
20	B	INSTRUCTOR	516.8195	517.3032	mm
20	B	INSTRUCTOR	517.8273	520.0074	shape is more like eraser
20	B	INSTRUCTOR	520.4315	522.1089	a purple eraser
20	A	MANIPULATOR	522.3686	523.5599	purple color eraser okay this one
20	B	INSTRUCTOR	523.5241	523.7457	yeah
20	B	INSTRUCTOR	525.1633	525.4635	NOISE
21	A	INSTRUCTOR	529.0017	533.3737	okay it's loo- it's looks like a king's hat again but it's pink in color and it's very small in size
21	A	INSTRUCTOR	535.9136	536.9429	it has so many triangles
21	A	INSTRUCTOR	536.9881	537.0548	yeah
22	A	MANIPULATOR	540.2165	540.4548	COUGH
22	B	INSTRUCTOR	541.7438	542.5539	uh it's uh
22	B	INSTRUCTOR	543.2877	543.881	which uh
22	B	INSTRUCTOR	544.1931	545.525	it's a yellow and green color
22	B	INSTRUCTOR	545.6655	546.0253	uh
22	A	MANIPULATOR	546.2969	546.6067	okay
22	B	INSTRUCTOR	546.416	547.1094	the same thing
22	B	INSTRUCTOR	547.1189	549.8589	uh four triangles not exactly triangles is
22	B	INSTRUCTOR	550.0662	554.0379	there's as center uh like coming outwards like
22	A	MANIPULATOR	553.9808	554.3644	this one
22	B	INSTRUCTOR	554.5216	554.6312	yeah
22	B	INSTRUCTOR	555.01	555.6676	mm no
22	B	INSTRUCTOR	556.5325	557.7167	yellow and green color
22	B	INSTRUCTOR	557.9144	558.1622	right
22	A	MANIPULATOR	558.0669	559.182	it's yellow and green color
22	A	MANIPULATOR	559.3559	559.6037	okay
23	A	INSTRUCTOR	563.9138	564.6214	COUGH COUGH
23	A	INSTRUCTOR	565.8484	568.0738	it's look a ra- eraser and it's green in color
23	A	INSTRUCTOR	568.293	568.7862	parrot green
23	B	MANIPULATOR	569.1936	569.4485	yep
24	A	MANIPULATOR	574.807	575.0214	COUGH
24	B	INSTRUCTOR	575.1096	575.7529	CLICK BREATH
24	B	INSTRUCTOR	580.2202	581.2829	it's a red in color
24	B	INSTRUCTOR	581.352	584.983	uh fire uh like s- like signs no
24	A	MANIPULATOR	581.7451	582.0119	okay
24	B	INSTRUCTOR	585.3619	585.7002	okay
25	B	MANIPULATOR	590.0913	590.3081	NOISE
25	B	MANIPULATOR	593.2864	593.3364	CLICK
25	B	MANIPULATOR	595.7333	597.0127	is it correct
25	A	INSTRUCTOR	597.058	597.1652	CLICK
25	A	INSTRUCTOR	597.4273	598.2088	so it's like a
25	A	INSTRUCTOR	598.2088	599.1023	looks like a bird
25	A	INSTRUCTOR	599.4287	600.4294	it's yellow in color
25	A	INSTRUCTOR	600.9369	603.3671	and bird is looking towards the left side
25	A	INSTRUCTOR	607.5819	607.7939	COUGH
26	B	INSTRUCTOR	609.9526	610.4386	BREATH
26	B	INSTRUCTOR	610.7484	612.9737	uh it's yellow in color and it's a
26	A	MANIPULATOR	612.2708	612.4448	yeah
26	B	INSTRUCTOR	613.0547	614.3699	it's a seven sided figure
26	A	MANIPULATOR	614.651	614.9917	okay
26	B	INSTRUCTOR	618.1058	618.954	NOISE
27	A	INSTRUCTOR	621.6368	622.8734	it's blue in color
27	A	INSTRUCTOR	623.0973	623.2546	COUGH
27	A	INSTRUCTOR	624.1909	630.5167	on the left corner it's it's a triangle and below it it's a square and the s- the total size is a bit small not very big
27	A	INSTRUCTOR	630.9194	631.1791	BREATH
27	A	INSTRUCTOR	631.1934	634.0906	so it's made up of a rect- a rectangle and a
27	B	MANIPULATOR	632.9112	634.6052	a s- square and triangle
27	A	INSTRUCTOR	634.4551	635.5606	square and triangle yeah
27	A	INSTRUCTOR	638.9963	639.2108	COUGH
28	B	INSTRUCTOR	640.7166	640.8977	NOISE
28	B	INSTRUCTOR	642.3868	643.1706	CLICK okay BREATH
28	B	INSTRUCTOR	643.2302	643.5161	uh y-
28	B	INSTRUCTOR	643.6948	645.5651	uh it's a sky blue color
28	A	MANIPULATOR	645.7272	646.0274	okay
28	B	INSTRUCTOR	645.8344	648.6053	uh the top is uh small triangles there
28	A	MANIPULATOR	649.6632	651.3644	sky color blue color top is small triangle okay
28	B	INSTRUCTOR	651.6145	656.0152	and a base little base like a glass a glass shape base
28	A	MANIPULATOR	657.1588	658.069	uh which color it is
28	B	INSTRUCTOR	658.0309	658.6051	uh s
28	B	INSTRUCTOR	659.5128	662.6388	not exactly blue not exactly sky blue like a
28	B	INSTRUCTOR	663.4203	664.4853	it's uh small in size
28	B	INSTRUCTOR	664.6259	664.9809	it's a
28	B	INSTRUCTOR	665.3835	666.246	BREATH
28	B	INSTRUCTOR	666.3127	668.2283	uh color is blue
28	A	MANIPULATOR	668.5333	669.5269	light blue dark blue
28	B	INSTRUCTOR	669.4935	670.58	dark uh
28	B	INSTRUCTOR	671.128	672.1787	it's in between
28	A	MANIPULATOR	672.5242	672.8863	this one
28	B	INSTRUCTOR	673.2365	673.4367	yep
28	A	MANIPULATOR	675.8264	676.0432	COUGH
29	A	INSTRUCTOR	681.1134	681.2135	CLICK
29	A	INSTRUCTOR	681.4255	685.495	so it's red in color and again it looks like a hat of a king with three triangles
29	B	MANIPULATOR	685.2138	687.1151	it's a f- more uh fire signature
29	A	INSTRUCTOR	688.0706	690.0576	king of no it's red in color
29	A	INSTRUCTOR	690.0672	692.6618	it's has three tr- made of three triangles you can say
29	B	MANIPULATOR	690.1363	690.415	mm-hmm
29	A	INSTRUCTOR	692.6618	692.8405	yeah
29	B	MANIPULATOR	693.205	693.5362	it's
29	A	INSTRUCTOR	694.5226	694.718	COUGH
30	B	INSTRUCTOR	696.0332	696.5073	BREATH
30	B	INSTRUCTOR	696.555	698.8256	uh it's uh yellow in color
30	A	MANIPULATOR	698.0965	698.2371	yeah
30	A	MANIPULATOR	699.2068	699.3831	yeah
30	B	INSTRUCTOR	699.3307	701.1629	uh and uh shape is bird shape
30	A	MANIPULATOR	701.8276	702.0659	okay
30	A	MANIPULATOR	702.4018	702.876	small in size
30	B	INSTRUCTOR	702.9689	703.2143	yep
31	A	INSTRUCTOR	708.7705	711.6177	it's orange in color made of two triangles upside down
31	B	MANIPULATOR	711.5105	711.825	okay
31	B	MANIPULATOR	715.1344	715.1916	CLICK
32	B	INSTRUCTOR	716.4305	716.8356	uh
32	B	INSTRUCTOR	717.6909	720.4142	it's color is blue and the shape is monitor shape
32	A	MANIPULATOR	718.9394	719.2491	yeah
32	A	MANIPULATOR	721.341	722.3703	shape is a monitor so
32	A	MANIPULATOR	722.418	722.9541	okay the computer
33	B	MANIPULATOR	726.9925	727.2904	NOISE
33	B	MANIPULATOR	727.4762	727.8932	NOISE
33	B	MANIPULATOR	728.0099	728.1457	NOISE
33	A	INSTRUCTOR	728.079	728.9868	it's green in color
33	B	MANIPULATOR	728.9653	729.1655	NOISE
33	A	INSTRUCTOR	729.1655	731.884	it looks like a bird like a parrot green bird
33	B	MANIPULATOR	729.6277	729.7849	NOISE
33	B	MANIPULATOR	732.1103	732.3724	mm-hmm
33	B	MANIPULATOR	732.918	734.512	and uh fac- and facing
33	A	INSTRUCTOR	733.2159	734.4643	seeing towards the right
33	B	MANIPULATOR	734.6383	734.9147	okay
33	B	MANIPULATOR	734.9313	735.1887	NOISE
33	B	MANIPULATOR	736.125	736.2799	yeah
34	B	INSTRUCTOR	739.9991	740.7353	BREATH
34	B	INSTRUCTOR	741.1761	742.8534	it's parrot green color
34	A	MANIPULATOR	743.1227	743.3038	yeah
34	B	INSTRUCTOR	743.3657	746.5679	and uh like a si- a five triangle
34	A	MANIPULATOR	748.6026	749.2721	five triangle
34	B	INSTRUCTOR	748.8242	750.7327	like it's a a kind of hat
34	A	MANIPULATOR	750.8613	751.1234	okay
34	B	INSTRUCTOR	751.1592	751.5547	king hat
34	B	INSTRUCTOR	753.7061	753.9778	NOISE
35	A	INSTRUCTOR	756.8702	759.2933	it's like a V shape and it's green in color
35	B	MANIPULATOR	760.0033	760.2797	mm-hmm
35	B	MANIPULATOR	760.4775	761.0445	parrot green
35	A	INSTRUCTOR	761.1303	761.3257	yeah
36	B	INSTRUCTOR	766.3505	766.6579	NOISE
36	B	INSTRUCTOR	768.9285	770.2175	this is sky blue in color
36	A	MANIPULATOR	770.5201	770.8108	okay
36	B	INSTRUCTOR	771.0442	771.566	and uh
36	B	INSTRUCTOR	774.3656	777.1318	uh and size is like um medium size
36	B	INSTRUCTOR	777.4201	780.8081	and like e- um base will be uh
36	A	MANIPULATOR	778.0777	778.1277	NOISE
36	B	INSTRUCTOR	781.6206	782.8714	it's a BREATH
36	B	INSTRUCTOR	782.9477	783.2288	and uh
36	B	INSTRUCTOR	783.3718	785.6591	uh top is like a four triangle
36	B	INSTRUCTOR	786.5192	789.1114	facing towards one point only
36	A	MANIPULATOR	786.9862	787.2459	okay
36	A	MANIPULATOR	789.0519	789.2591	yep
37	A	INSTRUCTOR	794.2435	794.5294	BREATH
37	A	INSTRUCTOR	794.5795	795.6159	it's green in color
37	A	INSTRUCTOR	795.7779	797.2099	it's like lighter than
37	A	INSTRUCTOR	797.2504	798.4631	yellow and green combined
37	B	MANIPULATOR	798.587	799.0683	yellow
37	A	INSTRUCTOR	798.6323	801.3079	and it's like a center and then four triangles out of it
37	B	MANIPULATOR	801.8035	803.4927	yellow and green combined
37	A	INSTRUCTOR	802.9781	805.1606	yellow and green combined so lighter than the parrot green
37	A	INSTRUCTOR	806.1827	806.3066	yeah
37	A	INSTRUCTOR	810.2164	810.3832	COUGH
38	B	INSTRUCTOR	812.5442	815.1627	uh it's a parrot green eraser shape
38	A	MANIPULATOR	815.9942	817.1974	parrot green eraser shape
39	A	INSTRUCTOR	824.7907	828.1668	it's look like a bird looking towards the left and yellow in color
39	B	MANIPULATOR	829.1485	829.4773	mm yeah
39	B	MANIPULATOR	829.7632	830.1515	down
39	B	MANIPULATOR	830.2421	830.3588	CLICK
39	B	MANIPULATOR	831.0212	831.2666	okay
39	A	INSTRUCTOR	831.1737	831.2976	yep
39	B	MANIPULATOR	831.817	831.8503	NOISE
40	B	INSTRUCTOR	834.8167	835.3646	BREATH
40	B	INSTRUCTOR	835.46	835.5076	ye-
40	B	INSTRUCTOR	835.5195	838.169	it's orange in color and two triangle
40	A	MANIPULATOR	837.2159	837.721	okay
40	B	INSTRUCTOR	839.5151	839.6438	yeah
41	A	INSTRUCTOR	844.4328	849.3886	it's green in color lighter than the parrot green again four sided from the center four triangles making
41	B	MANIPULATOR	849.5744	851.0921	okay okay lighter than the green
41	A	INSTRUCTOR	851.4853	851.6044	yeah
41	B	MANIPULATOR	851.7044	851.9499	it's
41	A	INSTRUCTOR	851.7402	851.9784	right
41	A	INSTRUCTOR	852.2358	853.5128	it's lighter than the parrot green
41	A	INSTRUCTOR	853.5128	855.0639	it's a combination of parrot green and yellow
41	B	MANIPULATOR	855.021	855.4213	BREATH
41	B	MANIPULATOR	855.4951	855.6977	okay
41	B	MANIPULATOR	855.9312	856.1313	BREATH
41	B	MANIPULATOR	856.6483	858.7069	is a uh
41	A	INSTRUCTOR	856.7841	857.0534	okay
41	A	INSTRUCTOR	857.3274	858.5568	it's lighter than parrot green
41	A	INSTRUCTOR	858.5782	859.972	combination of parrot green and yellow
41	A	INSTRUCTOR	860.3294	860.4676	yeah
41	B	MANIPULATOR	863.5697	864.306	I've clicked it
42	B	INSTRUCTOR	866.903	869.7097	uh it's green era- uh eraser shape
42	A	MANIPULATOR	870.5126	870.7652	okay
42	B	INSTRUCTOR	871.1369	871.7277	parrot green
43	A	INSTRUCTOR	877.6628	879.5974	it's purple in color
43	A	INSTRUCTOR	879.5974	882.7687	it looks like very zigzag on the top and looks like a hat of a king
43	B	MANIPULATOR	885.2489	885.4038	purp-
43	B	MANIPULATOR	885.4896	886.831	uh it's small in size
43	A	INSTRUCTOR	885.978	886.1376	purp-
43	A	INSTRUCTOR	886.8667	887.9317	no it's bigger in size
44	B	INSTRUCTOR	893.0567	898.7582	uh it's a mm like a purple in color and it a video game remote shape
44	A	MANIPULATOR	899.1466	899.5016	okay
45	A	INSTRUCTOR	907.357	907.4952	CLICK
45	A	INSTRUCTOR	907.7311	909.4441	it's blue in color light blue
45	A	INSTRUCTOR	909.4513	911.1	it's made of triangle and a square
45	A	INSTRUCTOR	911.5908	914.4047	top triangle and on the right lower corner is a square
45	B	MANIPULATOR	915.067	915.3458	this one
45	A	INSTRUCTOR	915.6436	915.7294	yeah
46	B	INSTRUCTOR	923.3227	926.432	it's uh a sky blue in color not exactly sky blue
46	B	INSTRUCTOR	926.8204	933.2819	uh it's a glass uh shape from lower end and on the top is a triangle yeah
46	A	MANIPULATOR	926.9061	927.2206	okay
46	A	MANIPULATOR	931.7142	932.1049	this one
47	B	MANIPULATOR	937.1012	937.5182	NOISE
47	A	INSTRUCTOR	939.9413	942.2738	it's purple in color uh it's pink in color
47	A	INSTRUCTOR	942.574	943.5176	small in size
47	A	INSTRUCTOR	943.863	947.587	and looks like a hat and then you have a tria- made of of so many triangles
47	A	INSTRUCTOR	948.1255	948.3113	yeah
48	B	INSTRUCTOR	951.8876	952.0401	NOISE
48	B	INSTRUCTOR	952.1902	952.5833	BREATH
48	B	INSTRUCTOR	952.6476	953.5792	uh it's yellow
