ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
21	A	INSTRUCTOR	345.5974	345.9226	no
21	B	MANIPULATOR	346.4828	348.2806	uh red shaped
21	A	INSTRUCTOR	349.2022	353.873	the red color and it's shaped like the orange one that's also on the screen
21	B	MANIPULATOR	354.4241	356.0413	so this one is red or orange
21	A	INSTRUCTOR	356.1136	356.4569	it's red
21	B	MANIPULATOR	358.1373	359.619	but it's shaped like the orange okay
21	B	MANIPULATOR	360.2694	361.733	all right the weird shape okay
21	A	INSTRUCTOR	360.3508	360.5766	yeah
21	A	INSTRUCTOR	361.6517	362.9437	yeah the weird shape
21	B	MANIPULATOR	361.9589	362.6184	LAUGHTER
22	B	INSTRUCTOR	363.2328	363.4857	BREATH
22	B	INSTRUCTOR	364.4886	367.0453	uh it's the yoga man blue colored
22	A	MANIPULATOR	367.5603	368.256	LAUGHTER
22	B	INSTRUCTOR	368.4367	368.6444	LAUGHTER
23	A	INSTRUCTOR	374.8602	376.9472	the orange weird shape
23	B	MANIPULATOR	378.1488	378.7541	okay
24	B	INSTRUCTOR	385.4035	389.7942	it's the cyan colored but uh the one which is not the rectangle with shaved edges
24	B	INSTRUCTOR	390.6616	391.2398	'kay not that one
24	B	INSTRUCTOR	392.7847	392.9112	yeah
25	A	INSTRUCTOR	396.796	401.9186	um it's the red one that's shaped kind of like a W without the bottom part
25	B	MANIPULATOR	402.4335	402.6684	'kay
25	A	INSTRUCTOR	403.5177	403.6984	yeah
26	B	INSTRUCTOR	409.8689	410.5736	it's uh
26	B	INSTRUCTOR	410.8447	413.3924	it's magenta with a square and triangle
27	A	INSTRUCTOR	420.5839	427.694	it's not quite cyan it's shaped like a crystal or a gemstone or something LAUGHTER
27	B	MANIPULATOR	427.7483	428.3174	is it cyan
27	A	INSTRUCTOR	429.1396	429.4196	what
27	B	MANIPULATOR	429.2118	430.0972	oh that one okay
27	B	MANIPULATOR	430.6212	430.8923	right
27	A	INSTRUCTOR	430.7296	430.9645	yeah
27	B	MANIPULATOR	431.091	433.2864	LAUGHTER LAUGHTER
27	A	INSTRUCTOR	431.1994	433.1057	LAUGHTER
28	B	INSTRUCTOR	433.3677	433.8014	BREATH
28	B	INSTRUCTOR	433.8375	436.313	it's a computer monitor which is purple in color
28	A	MANIPULATOR	436.7466	437.894	LAUGHTER
28	B	INSTRUCTOR	437.5597	439.7551	LAUGHTER BREATH
29	A	INSTRUCTOR	443.0527	444.688	it's the red almost W
29	B	MANIPULATOR	445.5914	446.2419	all right
30	B	INSTRUCTOR	450.0997	452.3583	it's the magenta square triangle combination
31	A	INSTRUCTOR	460.0286	463.6966	um it's the green dinosaur LAUGHTER
31	B	MANIPULATOR	462.2782	465.0608	LAUGHTER BREATH
32	B	INSTRUCTOR	467.5634	470.5628	it's the yellow mountain which has its top blown off
32	A	MANIPULATOR	470.7074	471.9632	LAUGHTER LAUGHTER
32	B	INSTRUCTOR	470.9332	473.1738	LAUGHTER BREATH
33	A	INSTRUCTOR	476.2275	478.1699	it's the red almost W
33	B	MANIPULATOR	479.3625	479.6787	ah
34	B	INSTRUCTOR	484.4037	488.4602	it's the triangle and uh square combination in magenta
34	A	MANIPULATOR	490.511	493.6099	it occurred to me that that's actually fuchsia and the other one is magenta LAUGHTER
35	A	INSTRUCTOR	493.6912	494.6669	BREATH I just thought of that
35	B	MANIPULATOR	495.0825	495.4258	ah
35	B	MANIPULATOR	495.8776	496.3654	LAUGHTER
35	A	INSTRUCTOR	495.9318	496.772	uh oh well
35	A	INSTRUCTOR	497.3773	506.0685	it's the magenta or fuchsia whatever uh spiky thingy that has triangles cut out of the bottom of it
35	B	MANIPULATOR	506.4118	507.7399	all right like a pagoda
35	A	INSTRUCTOR	506.4931	506.719	yeah
35	A	INSTRUCTOR	507.0352	507.3062	LAUGHTER
35	B	MANIPULATOR	507.8031	509.1583	LAUGHTER
35	A	INSTRUCTOR	507.9657	508.3904	yeah
36	A	MANIPULATOR	509.0318	509.3661	BREATH
36	B	INSTRUCTOR	510.4773	512.736	it's the same thing but in green color and smaller
36	A	MANIPULATOR	514.6061	514.8862	oh
36	A	MANIPULATOR	516.1871	518.4548	I think it could also be like a samurai hat or something
36	B	INSTRUCTOR	517.9308	518.8252	LAUGHTER
37	A	INSTRUCTOR	519.0963	519.8281	don't they look like that
37	B	MANIPULATOR	520.0539	520.8309	yeah maybe
37	A	INSTRUCTOR	522.0144	523.6677	uh the blue V
37	B	MANIPULATOR	524.4086	524.8964	all right
38	B	INSTRUCTOR	528.8535	532.8016	it's the magenta mountain three mountains with the middle one tallest
39	A	INSTRUCTOR	536.9936	541.2218	it's the blue gemstone LAUGHTER thing
39	B	MANIPULATOR	540.3635	541.6555	LAUGHTER okay
39	B	MANIPULATOR	542.9384	543.3449	BREATH
40	B	INSTRUCTOR	544.7001	546.5702	it's the computer monitor which is purple
41	A	INSTRUCTOR	552.1536	553.8249	it's the green samurai hat LAUGHTER
41	B	MANIPULATOR	553.7707	554.8007	LAUGHTER
42	B	INSTRUCTOR	558.5229	560.4472	it's the V blue colored
43	A	INSTRUCTOR	566.2293	568.1808	it's the purple computer monitor
43	B	MANIPULATOR	568.4428	568.759	all right
44	B	INSTRUCTOR	572.7252	574.8031	it's the samurai hat green colored smaller
44	B	INSTRUCTOR	575.1825	575.3	NOISE
45	A	INSTRUCTOR	579.9889	582.1572	it's the samurai hat that's pink LAUGHTER
45	B	MANIPULATOR	582.0217	584.6146	LAUGHTER LAUGHTER BREATH
46	B	INSTRUCTOR	586.828	588.4543	it's the three mountains in pink
46	B	INSTRUCTOR	589.5203	589.6468	NOISE
47	A	INSTRUCTOR	597.0099	598.5458	oh it's the blue V
47	B	MANIPULATOR	599.0427	599.2505	oh
48	B	INSTRUCTOR	603.5419	604.5538	it's the computer screen
48	B	INSTRUCTOR	606.2342	606.7672	LAUGHTER
49	A	INSTRUCTOR	609.848	610.887	it's the blue V
50	B	INSTRUCTOR	615.2416	616.2083	it's the computer screen
50	A	MANIPULATOR	616.8859	617.5635	LAUGHTER
50	B	INSTRUCTOR	617.2473	618.0423	LAUGHTER
51	A	INSTRUCTOR	621.6019	623.5985	it's the magenta mountains
52	B	INSTRUCTOR	628.7211	629.733	it's the blue V
52	A	MANIPULATOR	630.5732	630.7177	LAUGHTER
52	B	INSTRUCTOR	630.781	632.5788	LAUGHTER
52	B	INSTRUCTOR	633.148	633.3106	NOISE
53	A	INSTRUCTOR	635.4066	636.8341	it's the green dinosaur
53	B	MANIPULATOR	637.1232	639.436	all right LAUGHTER
53	A	INSTRUCTOR	638.126	638.641	NOISE
54	B	INSTRUCTOR	640.9719	643.6642	it's the mountain with the top blown off in yellow
55	A	INSTRUCTOR	649.2294	652.9426	it's the s- bird with with a square head in light green
55	B	MANIPULATOR	654.5327	654.8941	MOAN
55	B	MANIPULATOR	655.3277	657.1166	LAUGHTER
55	A	INSTRUCTOR	655.5988	656.2493	LAUGHTER
55	B	MANIPULATOR	657.5864	660.0528	BREATH LAUGHTER
56	B	INSTRUCTOR	661.3628	662.5463	it's the bunny
56	A	MANIPULATOR	663.7118	664.1906	GRUNT LAUGHTER
57	A	INSTRUCTOR	668.9157	670.6955	it's the magenta samurai hat
58	B	INSTRUCTOR	675.3663	676.2969	it's the computer screen
58	B	INSTRUCTOR	677.3178	677.3629	NOISE
59	A	INSTRUCTOR	682.2506	684.3466	it's the blue thing doing yoga LAUGHTER
59	B	MANIPULATOR	684.4821	685.3675	LAUGHTER
60	B	INSTRUCTOR	688.376	690.1377	it's the weird shape in orange
61	A	INSTRUCTOR	697.2931	702.6686	it's the the blueish purple two triangles put together
61	B	MANIPULATOR	703.3914	703.563	mm
62	B	INSTRUCTOR	706.9148	708.1977	it's the chicken in yellow
63	A	INSTRUCTOR	714.9285	718.3796	it's the blueish purple triangles again
63	A	INSTRUCTOR	718.8133	719.8703	it does look like a tulip
63	B	MANIPULATOR	718.9307	719.1205	LAUGHTER
63	A	INSTRUCTOR	720.3492	720.7467	LAUGHTER
63	B	MANIPULATOR	720.3492	721.2617	LAUGHTER
64	B	INSTRUCTOR	721.6411	722.6349	BREATH or a top
64	B	INSTRUCTOR	723.0144	723.71	it's the chicken
64	A	MANIPULATOR	724.9477	725.3182	bwok bwok
64	B	INSTRUCTOR	725.7608	726.4113	LAUGHTER
65	A	INSTRUCTOR	730.5491	733.4583	uh it's the blue rectangle LAUGHTER
65	B	MANIPULATOR	730.8473	733.1511	NOISE LAUGHTER
65	A	INSTRUCTOR	733.4944	734.2533	who was that BREATH
65	B	MANIPULATOR	734.1629	735.1387	LAUGHTER
65	A	INSTRUCTOR	734.2985	737.5057	the blue rectangle with the tops shaved off the corners
65	B	MANIPULATOR	736.8823	737.1895	oh
66	B	INSTRUCTOR	740.6407	741.255	LAUGHTER BREATH
66	B	INSTRUCTOR	741.6435	744.4713	oh this is weird this is uh orange
66	B	INSTRUCTOR	745.3477	749.6842	it's a hexagon but with the top part blown away
66	A	MANIPULATOR	750.2354	751.5363	LAUGHTER
66	B	INSTRUCTOR	750.7232	754.5267	LAUGHTER LAUGHTER
67	A	INSTRUCTOR	755.909	757.2281	uh it's the pink bunny
67	B	MANIPULATOR	758.7097	759.9475	where has it gone yeah here
67	A	INSTRUCTOR	761.14	762.3597	LAUGHTER it hopped away LAUGHTER
67	B	MANIPULATOR	761.3117	761.402	NOISE
67	B	MANIPULATOR	762.0706	764.0672	LAUGHTER hop hop
68	B	INSTRUCTOR	765.5579	768.0153	it's the samurai hat which is magenta and big
68	A	MANIPULATOR	769.9487	770.9425	it's not very big
68	A	MANIPULATOR	771.2948	771.5749	LAUGHTER
68	B	INSTRUCTOR	771.4032	771.8369	well yeah
69	A	INSTRUCTOR	772.2796	772.4964	hmm
69	A	INSTRUCTOR	773.7612	776.2367	uh it's the red almost W
70	B	INSTRUCTOR	781.4406	784.0967	it's the triangle and the square magenta combination
71	A	INSTRUCTOR	789.6801	790.5022	the blue V
72	B	INSTRUCTOR	794.7755	795.8687	it's the green dinosaur
73	A	INSTRUCTOR	801.2081	803.7107	it's the yellow mountain with the top blown off
73	B	MANIPULATOR	802.2832	802.3826	CLICK
73	B	MANIPULATOR	804.2347	804.6864	LAUGHTER
73	A	INSTRUCTOR	804.6954	805.1923	LAUGHTER
74	B	INSTRUCTOR	808.1827	812.1037	it's the bird with the green nose LAUGHTER
74	A	MANIPULATOR	812.0857	812.4109	LAUGHTER
74	A	MANIPULATOR	814.6063	815.6814	our whole bird is green
75	B	MANIPULATOR	815.7537	817.0637	LAUGHTER BREATH
75	A	INSTRUCTOR	817.0727	818.4911	it's the purple computer monitor
75	B	MANIPULATOR	819.2681	819.4488	mm
76	B	INSTRUCTOR	822.3308	822.4031	CLICK
76	B	INSTRUCTOR	822.909	823.8757	it's the yoga man
76	B	INSTRUCTOR	825.1134	825.5742	blue ink
76	A	MANIPULATOR	826.4957	827.2636	yoga man
76	B	INSTRUCTOR	827.083	827.6792	LAUGHTER
77	A	INSTRUCTOR	828.8447	829.9379	sounds like a new superhero
77	B	MANIPULATOR	830.227	831.3021	LAUGHTER BREATH
77	A	INSTRUCTOR	830.4167	832.0158	it's the green samurai hat
77	B	MANIPULATOR	832.4404	832.7295	eh
78	B	INSTRUCTOR	836.5421	838.3129	it's the three mountains in magenta
79	A	INSTRUCTOR	844.7274	845.9109	it's the green dinosaur
79	A	INSTRUCTOR	847.2119	847.9256	he's back
79	B	MANIPULATOR	848.025	848.5399	LAUGHTER
80	B	INSTRUCTOR	850.4281	852.4157	it's the mountain with the top blown off in yellow
81	A	INSTRUCTOR	857.2944	858.9477	it's the square bird
81	B	MANIPULATOR	859.806	859.8963	CLICK
81	B	MANIPULATOR	860.5016	864.793	LAUGHTER
81	A	INSTRUCTOR	861.5406	862.2453	LAUGHTER
82	B	INSTRUCTOR	865.1454	866.2115	it's the computer screen
82	A	MANIPULATOR	866.6812	867.3046	LAUGHTER
83	A	INSTRUCTOR	871.3702	872.2194	it's the blue V
83	B	MANIPULATOR	873.3216	874.5142	LAUGHTER BREATH
83	B	MANIPULATOR	874.993	875.8693	V for Vendetta
83	A	INSTRUCTOR	875.4447	876.3391	actually it's the only V
84	B	INSTRUCTOR	877.4233	878.2545	it's the yoga man
84	B	INSTRUCTOR	879.5645	879.6548	CLICK
85	A	INSTRUCTOR	883.9823	887.8491	it's the cyan colored W almost
85	B	MANIPULATOR	889.9722	890.1529	LAUGHTER
86	B	INSTRUCTOR	891.1377	892.6645	it's the gemstone in blue
87	A	INSTRUCTOR	897.5974	905.1683	it's the orange hexagon with the top thing uh like blown off
87	B	MANIPULATOR	906.135	906.6138	oh
87	B	MANIPULATOR	907.9238	908.3304	all right
87	A	INSTRUCTOR	908.6466	909.0712	LAUGHTER
87	B	MANIPULATOR	909.1073	910.2186	LAUGHTER
88	B	INSTRUCTOR	910.3541	911.8267	it's the it's the bunny rabbit
89	A	INSTRUCTOR	917.4643	919.4157	it's the orange weird shaped thing
90	B	INSTRUCTOR	924.6557	931.2148	it's the two triangles purple in color the sm- lower one is big the upper one is small
90	A	MANIPULATOR	934.0878	934.1691	CLICK
91	A	INSTRUCTOR	936.9337	940.3216	it's the orange hexagon exploded LAUGHTER
91	B	MANIPULATOR	940.4933	942.2821	LAUGHTER BREATH
92	B	INSTRUCTOR	946.5102	947.3505	it's the bunny rabbit
92	B	INSTRUCTOR	950.9101	951.0004	NOISE
