ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
47	A	INSTRUCTOR	728.2611	731.1878	it's eh we never chose it before and it's a pink one
47	A	INSTRUCTOR	732.0729	741.7663	and it's like eh it first begins like a rectangle but then you have like one triangle pointed down and one triangle pointed on one side
47	B	MANIPULATOR	742.0743	742.5619	okay
48	B	INSTRUCTOR	747.1939	755.0208	CLICK eh this is also a pink one but wi- eh rectangle with two upper two corners being cut off
48	A	MANIPULATOR	757.5229	758.1388	CLICK oh yeah
48	B	INSTRUCTOR	758.0233	758.6135	a pink one
48	A	MANIPULATOR	759.2935	759.5502	okay
48	B	INSTRUCTOR	759.717	759.9608	NOISE
48	A	MANIPULATOR	759.7555	760.3714	the house
48	B	INSTRUCTOR	760.2046	762.3345	okay yeah the the gree- eh the pink house
48	A	MANIPULATOR	762.2575	762.6681	yeah
49	A	INSTRUCTOR	764.7211	765.2472	okay
49	A	INSTRUCTOR	765.8502	767.5952	eh the mountain the yellow mountain
49	B	MANIPULATOR	768.9938	770.7645	eh wait wai- where is okay
49	A	INSTRUCTOR	773.9081	774.3187	BREATH
50	B	INSTRUCTOR	776.2947	784.4296	em CLICK this is the blue eh blue uh I would say it looks like a two side arrow
50	A	MANIPULATOR	784.5579	784.8915	okay
50	A	MANIPULATOR	785.687	786.7007	is it in the corner
50	B	INSTRUCTOR	786.8803	788.0864	yeah LAUGHTER
51	A	INSTRUCTOR	791.6406	792.372	the butterfly
51	A	INSTRUCTOR	794.0272	796.7217	NOISE
51	B	MANIPULATOR	794.0914	794.4121	huh
52	B	INSTRUCTOR	798.7234	800.2118	the fire the red fire
52	A	MANIPULATOR	804.523	804.9593	okay
53	A	INSTRUCTOR	805.3314	808.7444	BREATH the arrow the blue double arrow
54	B	INSTRUCTOR	813.1583	813.864	the butterfly
54	A	MANIPULATOR	816.4944	816.8152	okay
55	A	INSTRUCTOR	819.8433	821.4215	the chicken the green chicken
55	B	MANIPULATOR	821.9347	823.8594	ah LAUGHTER
55	A	INSTRUCTOR	822.5891	822.8971	BREATH
55	A	INSTRUCTOR	824.0647	824.4368	BREATH
56	B	INSTRUCTOR	826.8234	830.878	the green house light blue or green blue house
56	A	MANIPULATOR	830.724	831.9943	okay in the center
56	B	INSTRUCTOR	831.9173	832.1996	yeah
56	A	MANIPULATOR	833.7521	834.0216	NOISE
57	A	INSTRUCTOR	836.4852	838.0634	the fire the red fire
57	B	MANIPULATOR	838.2815	838.6664	okay
58	B	INSTRUCTOR	842.4003	845.4669	CLICK the two the blue double sided arrow
58	A	MANIPULATOR	846.2881	846.6089	okay
59	A	INSTRUCTOR	850.2016	859.0957	CLICK um the five the blue one the very small one that is like up BREATH and then you have like the next to the screen
59	A	INSTRUCTOR	859.3199	860.6298	it's like the five peaks
59	B	MANIPULATOR	860.7832	861.1845	okay
59	A	INSTRUCTOR	861.2081	862.3056	the five triangles
59	B	MANIPULATOR	861.332	864.5595	I think it looks like eh like a temple in Cambodia or somethi-
59	A	INSTRUCTOR	864.367	866.2404	yeah it can be a Cambodian temple
59	B	MANIPULATOR	865.1882	865.7271	okay
59	B	MANIPULATOR	866.2019	866.651	okay
60	B	INSTRUCTOR	871.9887	873.0665	the blue victory
60	A	MANIPULATOR	874.773	875.0681	okay
61	A	INSTRUCTOR	878.3657	884.5246	BREATH okay this is the the green two triangles up and dow- down
61	B	MANIPULATOR	884.5246	885.0122	mm-hmm
62	B	INSTRUCTOR	889.9522	891.9666	the orange o- orange man
62	A	MANIPULATOR	892.7493	893.006	okay
63	A	INSTRUCTOR	896.8296	897.4968	the bat
63	B	MANIPULATOR	897.8818	898.2795	okay
64	B	INSTRUCTOR	903.7969	905.3623	the blue computer screen
64	A	MANIPULATOR	906.5427	906.9148	okay
65	A	INSTRUCTOR	912.2012	912.3167	NOISE
65	A	INSTRUCTOR	912.4963	913.9591	the victory sign the blue one
66	B	INSTRUCTOR	919.0145	922.2351	the two triangles green triangles up and down
66	A	MANIPULATOR	922.3762	922.9151	okay
66	A	MANIPULATOR	923.685	924.6088	I don't know what it look-
66	B	INSTRUCTOR	925.1606	928.8687	ah I I don't know how to say it in English but it looks like a Chinese toy
67	A	INSTRUCTOR	929.0333	929.6643	LAUGHTER
67	B	MANIPULATOR	929.0869	931.1783	okay let's just call it Chinese toy LAUGHTER
67	A	INSTRUCTOR	930.5312	932.3409	okay okay eh the the blue man
