ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
47	A	INSTRUCTOR	625.3347	631.8287	it's the light blue mm-hmm like with two triangle there's like the triangle
47	B	MANIPULATOR	631.6893	632.6455	up the same way
47	A	INSTRUCTOR	632.7849	634.9961	yeah w- in the opposite direction
48	B	INSTRUCTOR	637.8247	639.757	yellow V huge yellow
49	A	INSTRUCTOR	642.7251	644.0598	it's the pink bed
50	B	INSTRUCTOR	648.4422	652.8048	uh f- dark blue with five triangle
50	A	MANIPULATOR	652.8844	653.6613	okay
51	A	INSTRUCTOR	659.0	663.482	it's the um again the purple V with the triangle inside
52	B	INSTRUCTOR	667.5856	670.3943	light blue two triangle opposite direction
53	A	INSTRUCTOR	675.2748	680.7329	LAUGHTER it's the light blue with the square with the triangle on the top left
54	B	INSTRUCTOR	686.3504	687.7249	a green dog face
55	A	INSTRUCTOR	693.3823	697.446	it's the em light blue one the strangest one with the
55	B	MANIPULATOR	698.0436	698.6811	four triangle
55	A	INSTRUCTOR	698.5217	700.2149	yeah four triangle CLICK
56	B	INSTRUCTOR	703.5615	705.0157	eh green Christmas tree
57	A	INSTRUCTOR	710.4539	711.0316	it's the
57	A	INSTRUCTOR	711.191	712.0077	blue V
58	B	INSTRUCTOR	718.2826	721.0913	uh light green mountain
59	A	INSTRUCTOR	728.7407	731.2108	it's the um light blue Christmas tree
60	B	INSTRUCTOR	737.5654	740.4937	yellow bird not the chicken the bird
60	A	MANIPULATOR	740.7925	741.3702	okay
61	A	INSTRUCTOR	745.7924	750.5733	BREATH it's light blue with triangle we we we've the opposite direction
62	B	INSTRUCTOR	756.5494	759.7366	blue triangle and square triangle on the top left
62	A	MANIPULATOR	759.4179	759.9757	okay
63	A	INSTRUCTOR	764.0593	768.2226	CLICK it's the um green eh little mountain
64	B	INSTRUCTOR	776.4099	777.884	light blue Christmas tree
64	A	MANIPULATOR	778.6409	779.7963	ligh- blue
65	B	MANIPULATOR	783.4019	783.7604	SNIFF
65	A	INSTRUCTOR	784.2584	786.6289	CLICK uh it's the eh computer monitor
66	B	INSTRUCTOR	792.107	797.9237	light green not the Christmas tree the other on- not the other mountain the other one like a hou- like a house
66	A	MANIPULATOR	797.7444	800.2544	okay SNIFF BREATH
67	A	INSTRUCTOR	802.4655	808.0432	it's the um the other orange one not the chicken the little V with the triangle
68	B	INSTRUCTOR	811.2902	811.8878	chicken
69	A	INSTRUCTOR	816.8878	821.6886	it's again the orange with the the V with the triangle
70	B	INSTRUCTOR	825.4136	826.7085	chicken LAUGHTER
71	A	INSTRUCTOR	830.5929	832.3459	it's the eh green house
72	B	INSTRUCTOR	838.7004	839.9953	orange V with a triangle
73	A	INSTRUCTOR	845.294	847.6845	CLICK it's the yellow board and not the chicken
74	B	INSTRUCTOR	852.7442	855.6127	uh light blue two triangle opposite direction
75	A	INSTRUCTOR	860.1545	865.035	it's the green um cathedral the eh the one with the spikes on top
76	B	INSTRUCTOR	869.3378	873.3617	purple eh strange looking stuff not the V
77	A	INSTRUCTOR	878.0429	882.8636	BREATH it's blue the five strange triangle blue
77	B	MANIPULATOR	884.0588	886.4891	five or four ah fi-
77	A	INSTRUCTOR	886.8078	887.266	five
78	B	INSTRUCTOR	890.7122	892.6245	purple V with triangle in the middle
79	A	INSTRUCTOR	896.1106	896.768	chicken
80	B	INSTRUCTOR	902.246	904.1982	light green house small one
81	A	INSTRUCTOR	908.1823	909.5368	GROAN the yellow board
82	B	INSTRUCTOR	914.6364	916.3695	light blue triangle opposite direction
83	A	INSTRUCTOR	925.3535	931.9272	CLICK it's light blue and the strange looking figure the one with four triangles
